Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
23,0,Travel_Frequently,1216,Research & Development,20,3,Technical Degree,2,Male,30,3,4,Research Director,3,Married,15161,23583,4,No,20,4,1,1,8,4,3,5,1,3,5
45,0,Travel_Rarely,773,Research & Development,23,3,Life Sciences,2,Male,43,3,3,Manufacturing Director,3,Married,12556,26985,2,Yes,12,3,2,2,14,2,2,10,0,10,6
50,0,Non-Travel,1369,Sales,13,3,Marketing,2,Female,38,4,5,Manager,4,Married,18297,16379,3,Yes,21,4,4,3,16,2,3,8,1,3,2
31,0,Travel_Frequently,767,Research & Development,22,3,Medical,1,Male,99,4,2,Manufacturing Director,4,Married,8374,3446,8,No,13,3,4,0,6,4,3,2,2,1,0
36,0,Travel_Rarely,605,Research & Development,4,4,Life Sciences,1,Female,75,4,5,Manager,3,Single,18812,10844,8,No,16,3,4,0,18,6,2,11,3,8,9
37,0,Travel_Rarely,232,Research & Development,4,4,Other,2,Male,91,4,3,Manufacturing Director,3,Married,12000,2710,6,No,23,4,2,1,7,2,4,3,2,0,1
33,1,Travel_Rarely,909,Research & Development,21,4,Life Sciences,4,Male,47,2,2,Manufacturing Director,2,Divorced,9104,8274,7,No,23,4,1,0,8,2,2,8,6,6,1
47,1,Travel_Rarely,1346,Sales,27,3,Marketing,1,Male,83,4,4,Manager,1,Married,15175,12923,1,No,18,3,2,0,12,2,1,12,9,9,12
58,0,Travel_Frequently,426,Research & Development,24,3,Other,4,Male,39,3,2,Research Scientist,1,Divorced,8944,11943,1,No,19,3,1,1,9,0,3,3,0,1,2
25,0,Travel_Rarely,835,Research & Development,10,3,Other,4,Female,93,3,2,Research Scientist,3,Married,8329,20612,8,No,21,4,2,0,7,1,3,2,1,2,0
23,1,Travel_Frequently,1435,Research & Development,2,4,Other,4,Female,52,3,2,Healthcare Representative,1,Single,8481,13829,6,No,20,4,4,0,4,2,2,3,2,3,3
25,0,Travel_Rarely,233,Research & Development,26,4,Technical Degree,4,Female,88,2,2,Research Scientist,1,Divorced,8707,9257,6,No,16,3,3,0,7,2,3,6,6,5,6
45,0,Travel_Rarely,341,Research & Development,4,2,Technical Degree,3,Male,44,3,1,Laboratory Technician,4,Married,5232,17297,7,Yes,24,4,4,1,3,6,2,1,1,1,1
27,0,Travel_Rarely,564,Research & Development,16,4,Medical,3,Male,70,3,5,Manager,3,Divorced,18382,2916,2,No,23,4,1,2,10,4,3,8,2,0,4
21,0,Travel_Rarely,798,Research & Development,27,4,Other,2,Male,98,4,1,Research Scientist,2,Married,5390,10301,4,No,21,4,1,2,2,3,3,1,0,0,0
20,0,Travel_Rarely,1371,Research & Development,10,4,Technical Degree,4,Male,74,3,4,Manager,1,Divorced,14811,24081,8,Yes,25,4,4,1,8,1,3,4,4,3,0
28,1,Travel_Rarely,1340,Research & Development,1,2,Other,4,Male,85,2,5,Manager,1,Divorced,18452,22078,3,No,22,4,1,0,10,3,3,10,3,5,1
32,1,Travel_Rarely,1379,Human Resources,20,4,Other,2,Male,46,1,1,Human Resources,4,Married,5773,7925,2,No,24,4,4,1,3,1,2,2,0,1,0
39,0,Travel_Frequently,343,Sales,22,3,Medical,3,Male,40,4,2,Sales Executive,4,Married,9148,8743,2,No,15,3,3,3,9,2,3,9,1,0,9
35,0,Travel_Rarely,342,Human Resources,21,2,Medical,3,Female,73,2,2,Human Resources,1,Single,9133,3789,2,No,22,4,1,0,7,2,3,7,7,7,3
50,0,Travel_Rarely,1309,Research & Development,29,2,Life Sciences,3,Female,97,2,4,Research Director,2,Married,15394,6067,7,No,23,4,4,2,12,3,3,9,2,8,4
35,1,Travel_Rarely,936,Research & Development,27,3,Medical,3,Male,34,3,4,Manager,3,Divorced,14878,21216,4,No,23,4,2,0,8,3,1,1,1,1,0
59,0,Travel_Frequently,1133,Sales,23,4,Life Sciences,4,Female,53,4,2,Sales Executive,4,Married,8993,18595,0,Yes,22,4,1,1,9,3,3,4,1,0,3
45,1,Travel_Rarely,1085,Human Resources,21,1,Other,1,Female,90,2,4,Manager,2,Married,16026,4403,3,Yes,16,3,1,3,19,2,3,4,4,4,2
21,0,Travel_Rarely,225,Research & Development,2,3,Other,1,Female,50,3,3,Healthcare Representative,2,Divorced,11145,23673,1,No,17,3,3,1,6,1,2,2,2,2,2
41,0,Travel_Frequently,348,Research & Development,4,3,Life Sciences,2,Male,97,2,2,Research Scientist,2,Single,8190,15754,7,No,22,4,4,0,4,2,1,3,2,2,1
49,1,Travel_Frequently,606,Sales,29,4,Marketing,3,Male,35,3,4,Manager,1,Divorced,14964,13136,1,Yes,20,4,3,0,12,3,2,7,1,1,3
54,0,Travel_Rarely,119,Research & Development,28,4,Technical Degree,3,Female,64,3,2,Manufacturing Director,4,Single,8556,26822,8,No,16,3,3,1,5,3,1,3,0,0,3
47,0,Travel_Rarely,1200,Research & Development,17,5,Life Sciences,4,Male,41,4,5,Manager,4,Divorced,18567,16920,2,Yes,25,4,3,3,20,3,1,19,8,19,14
24,1,Travel_Rarely,497,Sales,4,3,Marketing,2,Male,54,3,2,Sales Executive,3,Married,8337,26559,5,Yes,19,3,3,1,4,3,3,2,0,2,0
59,1,Travel_Rarely,284,Research & Development,13,3,Other,3,Female,77,3,2,Laboratory Technician,1,Divorced,9157,2938,3,Yes,13,3,2,1,7,5,3,2,0,2,0
28,0,Travel_Rarely,877,Sales,4,1,Marketing,4,Female,92,2,2,Sales Executive,4,Single,8836,15128,8,No,11,3,2,0,9,5,1,4,1,0,2
21,1,Travel_Frequently,353,Sales,8,5,Marketing,1,Male,64,3,4,Manager,2,Single,15209,16341,8,No,25,4,3,0,8,3,3,6,3,6,3
20,1,Travel_Rarely,243,Research & Development,21,3,Other,3,Female,51,3,1,Laboratory Technician,2,Single,5103,20083,2,No,13,3,3,0,2,1,3,2,1,2,2
26,0,Travel_Rarely,203,Research & Development,28,3,Technical Degree,4,Male,53,2,4,Manager,3,Married,15137,21569,4,No,22,4,3,0,8,5,3,1,1,1,0
22,0,Travel_Rarely,1188,Research & Development,24,3,Life Sciences,3,Male,33,3,2,Healthcare Representative,1,Married,8560,24259,0,No,22,4,3,2,4,3,3,3,3,1,0
47,0,Travel_Rarely,387,Research & Development,25,1,Technical Degree,4,Male,70,4,5,Research Director,4,Single,18618,15046,3,No,16,3,4,1,12,3,3,10,6,2,7
59,1,Travel_Rarely,1299,Research & Development,23,2,Medical,2,Female,77,3,2,Manufacturing Director,3,Married,8383,12621,7,Yes,22,4,1,0,6,2,4,1,0,1,0
49,1,Travel_Rarely,466,Research & Development,10,4,Other,1,Male,42,2,2,Healthcare Representative,4,Single,8808,8947,7,Yes,16,3,3,1,4,3,4,2,2,1,0
26,0,Travel_Rarely,122,Research & Development,5,2,Medical,3,Female,73,2,4,Manager,1,Divorced,14410,22200,0,No,22,4,3,0,8,3,3,2,2,1,2
57,0,Travel_Rarely,1264,Research & Development,3,4,Other,1,Male,53,3,2,Manufacturing Director,4,Divorced,8143,13381,8,No,24,4,4,1,5,3,3,3,0,1,0
41,0,Travel_Rarely,1353,Research & Development,10,3,Life Sciences,1,Male,95,1,4,Manager,1,Divorced,16173,8760,2,Yes,18,3,1,0,19,2,4,12,6,1,6
35,0,Travel_Rarely,388,Research & Development,2,2,Technical Degree,2,Male,79,2,2,Healthcare Representative,1,Divorced,8634,19845,7,Yes,21,4,4,1,7,2,4,3,3,2,2
38,0,Travel_Rarely,197,Research & Development,9,3,Life Sciences,1,Female,41,2,2,Healthcare Representative,3,Single,8363,13023,5,No,17,3,4,1,5,3,3,1,0,0,1
22,1,Travel_Rarely,1287,Research & Development,21,3,Technical Degree,1,Male,34,2,3,Manufacturing Director,2,Divorced,12025,3492,4,Yes,16,3,2,0,6,2,2,5,4,5,3
46,0,Travel_Rarely,1243,Research & Development,19,2,Life Sciences,2,Male,59,3,1,Research Scientist,4,Divorced,5271,8703,1,No,13,3,2,1,4,6,1,2,2,1,0
50,0,Travel_Rarely,656,Sales,7,2,Other,3,Male,76,2,1,Sales Representative,2,Married,5902,5869,6,Yes,11,3,2,1,5,3,3,4,0,0,2
47,1,Travel_Frequently,320,Research & Development,9,1,Life Sciences,4,Female,90,3,2,Healthcare Representative,1,Divorced,8476,11318,8,Yes,19,3,2,0,7,3,3,7,6,3,0
20,0,Travel_Rarely,1331,Research & Development,10,2,Life Sciences,2,Female,50,2,4,Research Director,2,Married,14906,2819,8,No,11,3,4,1,8,2,3,3,1,0,2
27,0,Travel_Rarely,249,Sales,12,4,Marketing,3,Male,87,3,2,Sales Executive,3,Married,8381,22874,7,No,23,4,3,3,5,2,4,4,1,3,1
58,1,Travel_Rarely,1294,Sales,25,2,Other,3,Male,47,2,2,Sales Executive,1,Married,8694,17398,1,Yes,22,4,2,1,10,1,4,8,8,6,6
46,0,Travel_Rarely,788,Research & Development,2,4,Medical,1,Female,57,3,2,Manufacturing Director,4,Married,9106,22757,6,Yes,14,3,4,1,7,3,3,4,2,0,3
44,0,Travel_Rarely,586,Research & Development,19,3,Other,3,Male,89,3,1,Research Scientist,4,Divorced,5240,23989,6,No,16,3,2,2,2,0,4,2,0,2,1
55,0,Non-Travel,226,Sales,10,3,Medical,4,Male,99,4,3,Sales Executive,3,Married,11524,12716,5,No,15,3,3,0,6,4,3,4,1,3,0
58,1,Travel_Rarely,318,Research & Development,18,2,Other,3,Male,36,4,2,Healthcare Representative,4,Married,9159,6350,4,Yes,22,4,2,0,8,2,2,7,7,6,1
47,1,Non-Travel,399,Sales,23,4,Marketing,1,Male,35,3,1,Sales Representative,1,Single,5579,17702,4,No,18,3,1,0,5,2,3,3,3,1,3
55,0,Travel_Rarely,711,Sales,14,4,Medical,1,Male,34,3,4,Manager,4,Married,14837,15934,5,No,24,4,1,0,8,1,3,3,0,0,2
27,0,Non-Travel,1106,Research & Development,5,3,Life Sciences,2,Male,51,2,1,Laboratory Technician,4,Married,5755,20419,5,No,18,3,3,1,4,0,3,4,2,0,3
41,0,Travel_Rarely,1256,Sales,17,1,Other,2,Male,55,4,3,Sales Executive,1,Married,11394,9003,2,Yes,25,4,4,0,8,2,4,6,4,2,0
56,1,Travel_Frequently,749,Sales,27,3,Marketing,2,Male,95,3,2,Sales Executive,2,Single,9048,16903,1,No,13,3,1,3,10,2,4,10,1,5,3
50,1,Travel_Rarely,1312,Research & Development,17,4,Life Sciences,4,Male,34,3,1,Laboratory Technician,3,Married,5453,15754,5,No,12,3,2,2,5,3,1,2,2,0,2
25,0,Travel_Rarely,662,Research & Development,16,3,Medical,4,Male,47,2,5,Research Director,3,Divorced,17625,24476,3,No,11,3,1,0,10,2,2,7,3,2,3
47,0,Travel_Rarely,767,Research & Development,6,3,Other,3,Female,92,2,2,Research Scientist,1,Married,8517,14828,0,No,25,4,3,2,5,3,3,1,0,0,0
46,0,Travel_Rarely,1394,Sales,18,4,Life Sciences,4,Male,77,3,2,Sales Executive,3,Married,8691,25768,6,No,21,4,4,2,10,0,1,1,0,1,0
24,0,Travel_Rarely,460,Sales,22,2,Other,3,Male,82,3,2,Sales Executive,4,Divorced,8775,26431,7,No,14,3,4,1,6,1,3,2,0,2,1
28,1,Non-Travel,680,Research & Development,25,3,Medical,4,Male,66,3,2,Healthcare Representative,2,Married,8570,21713,1,Yes,16,3,2,0,4,3,4,2,0,0,2
21,0,Travel_Rarely,761,Research & Development,24,2,Life Sciences,3,Female,69,3,4,Research Director,4,Single,15175,21005,0,No,25,4,4,1,8,2,3,7,3,4,3
39,0,Travel_Rarely,866,Research & Development,21,2,Other,3,Female,68,3,5,Research Director,2,Divorced,18328,10376,0,No,19,3,3,3,18,3,3,7,6,6,2
41,0,Travel_Rarely,1177,Sales,7,2,Marketing,3,Female,89,3,1,Sales Representative,4,Divorced,4860,4217,4,No,23,4,2,0,3,2,2,2,2,0,1
45,1,Travel_Rarely,813,Research & Development,19,3,Other,3,Male,96,3,4,Research Director,2,Single,16145,15725,0,Yes,19,3,3,3,19,5,3,2,0,1,1
53,0,Travel_Rarely,162,Research & Development,28,4,Medical,2,Male,35,3,3,Healthcare Representative,4,Married,12163,5232,2,No,12,3,3,1,9,2,2,8,5,4,6
28,1,Travel_Rarely,172,Sales,28,3,Life Sciences,1,Male,55,3,2,Sales Executive,2,Married,8155,10243,7,Yes,23,4,2,1,6,3,3,1,1,1,0
55,0,Travel_Rarely,850,Sales,14,2,Marketing,3,Female,96,3,5,Manager,2,Single,18200,7594,2,No,15,3,2,0,13,3,4,2,0,1,1
51,0,Travel_Rarely,1216,Sales,14,4,Other,3,Female,70,2,5,Manager,1,Married,19115,22926,4,No,24,4,2,1,20,3,1,15,2,1,6
29,0,Travel_Rarely,247,Research & Development,1,4,Life Sciences,3,Female,91,3,3,Manufacturing Director,4,Married,11780,3548,0,No,20,4,3,1,7,3,2,2,1,0,0
53,0,Travel_Rarely,587,Sales,4,4,Other,4,Female,52,3,1,Sales Representative,4,Single,5296,4591,7,No,20,4,3,1,5,3,4,5,0,2,2
22,0,Travel_Rarely,365,Research & Development,2,3,Medical,3,Female,89,3,1,Research Scientist,3,Married,5589,6300,0,No,21,4,3,1,4,2,2,1,0,1,0
21,1,Travel_Rarely,1203,Research & Development,7,3,Technical Degree,4,Female,89,2,2,Healthcare Representative,2,Single,8479,24575,1,No,13,3,4,0,4,3,3,2,2,1,1
52,0,Travel_Frequently,331,Research & Development,17,3,Medical,4,Male,46,3,2,Healthcare Representative,4,Married,8628,5663,5,Yes,21,4,4,1,4,2,3,4,2,2,1
54,1,Travel_Rarely,396,Research & Development,2,3,Medical,3,Male,84,2,2,Laboratory Technician,3,Married,7934,12861,3,Yes,21,4,3,0,4,0,4,4,3,3,2
21,1,Travel_Rarely,995,Research & Development,4,1,Life Sciences,1,Female,81,1,2,Research Scientist,3,Divorced,8189,14591,3,Yes,17,3,3,0,4,6,3,4,0,0,0
21,0,Travel_Rarely,1101,Research & Development,29,3,Medical,3,Male,65,2,1,Laboratory Technician,1,Married,5416,7304,0,No,16,3,3,0,3,3,3,2,2,0,0
54,0,Travel_Frequently,962,Research & Development,15,4,Medical,4,Male,73,2,1,Laboratory Technician,3,Single,4907,16515,1,No,11,3,1,1,3,3,3,2,1,0,2
31,0,Travel_Rarely,1449,Research & Development,22,3,Other,4,Female,62,3,3,Healthcare Representative,3,Single,12000,18480,7,Yes,23,4,4,1,13,0,3,2,0,1,2
56,1,Travel_Rarely,770,Sales,10,1,Other,4,Male,67,1,4,Manager,2,Married,14965,24385,0,Yes,19,3,2,1,9,3,2,8,6,4,3
55,0,Non-Travel,795,Research & Development,16,2,Medical,3,Female,69,4,2,Manufacturing Director,2,Married,8630,5820,3,No,18,3,4,0,10,4,3,6,4,1,5
22,1,Travel_Rarely,820,Sales,1,4,Life Sciences,3,Female,76,2,1,Sales Representative,3,Married,4831,8572,4,Yes,13,3,3,0,3,6,2,3,3,0,1
29,0,Travel_Rarely,1009,Research & Development,13,4,Life Sciences,4,Male,61,2,2,Laboratory Technician,4,Married,8931,5336,2,No,13,3,3,0,6,1,2,6,3,0,4
44,0,Travel_Rarely,551,Sales,11,2,Marketing,3,Female,76,4,1,Sales Representative,3,Single,5322,23450,1,No,12,3,4,1,5,2,1,1,0,1,0
25,0,Travel_Rarely,529,Research & Development,7,4,Technical Degree,3,Female,73,3,1,Laboratory Technician,4,Divorced,5186,18587,4,No,21,4,3,0,5,5,3,4,0,2,4
29,1,Travel_Rarely,1446,Research & Development,26,3,Technical Degree,3,Female,94,3,1,Research Scientist,1,Divorced,5090,3808,6,No,20,4,4,0,3,2,1,3,1,1,2
30,1,Travel_Rarely,549,Research & Development,20,2,Technical Degree,1,Male,40,3,2,Healthcare Representative,2,Married,8742,2791,6,No,12,3,4,2,6,3,2,6,2,4,1
59,1,Travel_Frequently,387,Research & Development,26,3,Other,4,Female,44,2,3,Healthcare Representative,1,Single,12068,20535,7,Yes,17,3,1,1,12,2,1,10,0,5,5
41,0,Travel_Rarely,105,Research & Development,26,5,Life Sciences,4,Female,42,4,1,Laboratory Technician,4,Married,5001,22418,7,No,21,4,3,0,3,2,2,3,3,2,0
23,0,Travel_Rarely,301,Human Resources,17,3,Other,3,Male,48,4,1,Human Resources,2,Married,4921,20009,7,No,24,4,4,0,3,3,3,2,1,1,0
59,0,Travel_Rarely,629,Research & Development,15,4,Medical,1,Male,31,2,2,Manufacturing Director,2,Married,8481,11007,8,No,25,4,3,0,7,2,3,4,2,0,1
30,0,Travel_Frequently,322,Research & Development,22,3,Medical,4,Male,84,2,5,Manager,2,Married,17996,25442,2,No,15,3,2,2,12,3,1,10,3,7,3
26,0,Travel_Rarely,661,Sales,9,2,Medical,2,Male,70,1,1,Sales Representative,3,Married,5813,12339,8,No,12,3,3,0,4,2,2,1,0,1,0
30,0,Travel_Rarely,660,Sales,5,4,Other,3,Male,86,3,4,Manager,2,Single,15198,14817,8,No,16,3,1,1,12,3,2,3,1,1,0
43,1,Travel_Rarely,376,Research & Development,1,4,Medical,1,Male,38,3,2,Laboratory Technician,3,Married,8632,25132,3,No,21,4,1,2,10,2,2,9,2,0,3
27,0,Travel_Rarely,1335,Research & Development,14,4,Life Sciences,3,Male,71,2,4,Manager,3,Single,14742,10148,8,No,21,4,2,0,9,2,2,9,7,0,5
28,0,Travel_Rarely,902,Sales,11,3,Other,3,Male,58,2,5,Manager,4,Married,17804,11443,7,No,19,3,3,3,10,6,3,9,2,2,5
39,0,Travel_Rarely,1246,Research & Development,12,3,Life Sciences,3,Male,48,4,4,Research Director,2,Single,15072,16802,5,No,13,3,4,0,11,4,3,4,2,2,1
50,0,Travel_Rarely,1119,Research & Development,28,4,Life Sciences,2,Female,77,3,1,Research Scientist,4,Married,5137,20495,6,No,13,3,4,2,5,3,3,2,1,2,1
36,0,Travel_Rarely,338,Sales,12,4,Medical,3,Male,92,3,1,Sales Representative,3,Single,5206,23308,8,No,14,3,4,0,5,3,3,3,1,3,0
30,0,Travel_Frequently,496,Research & Development,16,4,Medical,4,Male,91,4,2,Laboratory Technician,3,Married,8301,24290,6,Yes,22,4,3,0,5,2,4,4,3,3,0
34,0,Travel_Rarely,650,Research & Development,23,1,Life Sciences,1,Female,95,1,2,Manufacturing Director,3,Married,8739,8570,7,No,15,3,4,2,7,3,3,3,2,1,3
58,0,Travel_Rarely,353,Sales,1,2,Marketing,4,Male,59,2,4,Manager,3,Divorced,14795,5936,7,Yes,22,4,4,0,12,3,3,11,3,7,3
58,0,Travel_Rarely,1444,Research & Development,19,2,Life Sciences,3,Male,56,4,1,Laboratory Technician,1,Married,4980,25942,1,No,11,3,3,0,3,2,3,3,2,0,0
49,0,Travel_Rarely,566,Sales,19,3,Medical,3,Male,84,2,2,Sales Executive,3,Single,8644,22682,1,Yes,19,3,3,1,10,2,3,10,7,2,2
33,0,Travel_Rarely,517,Research & Development,11,3,Life Sciences,4,Female,51,2,2,Manufacturing Director,1,Married,8956,25874,6,Yes,12,3,3,1,10,2,3,8,7,8,8
25,1,Travel_Rarely,1362,Research & Development,15,4,Other,2,Male,97,2,2,Laboratory Technician,4,Married,8170,4155,6,No,15,3,2,0,6,2,2,5,4,3,1
35,0,Travel_Rarely,1226,Sales,18,3,Life Sciences,3,Male,70,1,1,Sales Representative,2,Divorced,4797,26497,8,No,17,3,1,0,2,2,3,1,1,1,0
41,1,Non-Travel,986,Sales,27,3,Other,4,Female,32,3,1,Sales Representative,3,Single,5001,26057,4,No,11,3,2,0,4,5,3,4,2,3,1
20,0,Travel_Rarely,169,Sales,26,3,Life Sciences,4,Female,47,3,4,Manager,3,Divorced,14545,6585,0,No,17,3,2,3,8,2,3,7,4,7,7
41,0,Travel_Rarely,171,Research & Development,19,5,Other,2,Female,39,3,4,Research Director,1,Married,14536,9234,1,Yes,23,4,2,0,10,3,3,7,5,2,5
25,0,Travel_Frequently,141,Sales,2,1,Marketing,4,Male,39,4,4,Manager,2,Single,15087,24579,8,No,22,4,2,1,8,3,3,5,4,0,0
32,0,Travel_Rarely,1404,Sales,28,1,Other,1,Female,45,2,2,Sales Executive,3,Divorced,8200,8834,0,No,22,4,4,0,6,4,3,1,1,1,0
27,0,Travel_Rarely,442,Research & Development,2,4,Medical,4,Male,46,4,4,Research Director,1,Divorced,15371,7455,8,No,11,3,2,3,9,4,2,5,0,5,1
50,0,Non-Travel,1411,Human Resources,15,4,Medical,3,Male,50,4,4,Manager,4,Single,15475,5907,5,No,11,3,4,3,18,3,2,9,6,0,0
31,0,Travel_Rarely,258,Sales,15,3,Medical,1,Male,73,3,4,Manager,3,Single,15701,20133,8,No,22,4,4,0,13,2,3,2,1,2,2
50,0,Travel_Frequently,1239,Research & Development,29,3,Medical,4,Male,50,3,1,Laboratory Technician,1,Single,5185,18787,3,Yes,20,4,4,1,4,3,4,3,1,1,2
27,0,Travel_Frequently,526,Research & Development,18,3,Medical,3,Female,58,4,5,Research Director,1,Married,18325,22633,0,No,21,4,2,0,10,2,3,10,9,1,9
20,0,Non-Travel,1297,Research & Development,29,1,Medical,3,Female,78,2,4,Manager,3,Married,14330,7829,0,No,20,4,2,1,8,3,3,4,3,3,2
49,0,Travel_Rarely,598,Sales,22,4,Life Sciences,4,Male,66,2,2,Sales Executive,4,Single,9048,22289,8,No,14,3,2,0,6,3,3,1,0,1,0
38,1,Travel_Frequently,1313,Research & Development,21,3,Other,1,Female,74,3,2,Healthcare Representative,1,Married,8396,17195,4,Yes,13,3,2,0,8,3,3,4,0,3,2
25,1,Travel_Rarely,663,Sales,29,2,Other,4,Female,50,3,2,Sales Executive,4,Single,8397,7730,8,No,13,3,3,1,5,3,2,2,0,0,0
55,0,Non-Travel,1390,Research & Development,4,3,Other,3,Male,38,1,2,Research Scientist,3,Divorced,8860,15424,8,No,22,4,3,1,6,2,3,1,0,1,1
45,0,Travel_Frequently,206,Research & Development,11,5,Technical Degree,3,Female,94,3,5,Manager,1,Single,19404,5539,8,No,20,4,3,1,23,3,2,11,1,0,9
40,0,Travel_Rarely,394,Sales,6,3,Medical,3,Male,98,3,4,Manager,1,Divorced,15881,10438,5,No,18,3,1,0,17,3,3,2,1,2,0
30,0,Travel_Rarely,298,Research & Development,9,4,Life Sciences,4,Male,37,3,3,Healthcare Representative,2,Single,12127,20164,5,Yes,15,3,4,1,12,0,3,8,7,2,1
58,0,Non-Travel,284,Research & Development,22,3,Life Sciences,3,Male,94,3,2,Research Scientist,1,Married,8550,2742,8,No,19,3,3,1,5,3,3,4,3,2,3
32,1,Travel_Rarely,206,Sales,15,4,Medical,2,Female,98,1,1,Sales Representative,1,Single,5545,15603,5,Yes,13,3,1,1,2,4,1,1,1,0,0
24,1,Travel_Frequently,211,Research & Development,28,1,Technical Degree,1,Female,78,1,2,Healthcare Representative,2,Divorced,8223,19793,5,Yes,12,3,2,1,6,2,3,3,3,3,1
47,0,Travel_Rarely,415,Research & Development,16,2,Other,4,Female,51,3,2,Research Scientist,1,Married,8403,25694,7,Yes,15,3,1,0,6,3,4,6,1,2,0
30,0,Travel_Rarely,146,Research & Development,18,1,Technical Degree,3,Male,72,2,2,Healthcare Representative,1,Divorced,8498,13935,7,Yes,17,3,3,1,7,4,3,2,2,1,0
51,1,Travel_Rarely,266,Research & Development,5,3,Other,1,Male,82,2,2,Manufacturing Director,4,Single,9226,18659,3,No,25,4,3,3,9,3,3,2,2,2,1
48,0,Travel_Rarely,301,Sales,16,3,Life Sciences,3,Male,57,1,1,Sales Representative,4,Single,5299,14587,2,No,12,3,3,1,4,3,3,4,0,2,3
59,0,Travel_Frequently,1253,Research & Development,9,4,Technical Degree,2,Female,52,3,2,Healthcare Representative,4,Married,8925,25730,4,No,11,3,4,0,7,3,4,2,2,0,0
39,0,Non-Travel,1344,Human Resources,12,5,Other,2,Female,59,2,5,Manager,1,Single,18354,9893,8,Yes,19,3,2,1,10,2,3,9,0,3,5
25,0,Travel_Rarely,1053,Research & Development,8,3,Medical,3,Female,39,3,4,Research Director,4,Divorced,15071,19726,4,No,14,3,3,0,8,3,2,2,2,1,0
40,0,Travel_Rarely,965,Research & Development,16,4,Medical,3,Female,49,4,2,Research Scientist,2,Divorced,9089,24412,7,No,25,4,4,1,9,2,3,7,3,4,1
31,0,Travel_Frequently,735,Human Resources,20,2,Medical,3,Male,41,3,4,Manager,4,Married,15189,26855,4,No,23,4,4,0,11,5,1,4,1,2,2
56,0,Travel_Rarely,182,Sales,12,2,Medical,4,Male,50,4,1,Sales Representative,4,Married,5284,11503,6,Yes,22,4,2,0,3,3,2,2,0,1,2
34,1,Travel_Rarely,874,Research & Development,29,3,Other,3,Male,38,1,5,Research Director,1,Divorced,17803,7956,2,No,14,3,3,0,11,2,2,1,1,0,1
27,1,Travel_Frequently,415,Human Resources,29,3,Medical,1,Male,81,3,5,Manager,2,Married,17968,11056,3,Yes,15,3,3,1,10,1,3,1,0,1,0
35,0,Travel_Rarely,687,Research & Development,25,2,Other,3,Female,40,4,2,Healthcare Representative,3,Married,9334,5831,4,Yes,22,4,3,1,9,2,1,4,3,3,1
37,0,Travel_Rarely,1207,Research & Development,22,3,Technical Degree,2,Male,71,2,4,Manager,3,Divorced,16045,22169,1,No,21,4,1,0,18,5,3,2,1,1,1
29,0,Travel_Frequently,855,Research & Development,28,3,Technical Degree,1,Female,79,3,3,Healthcare Representative,3,Single,11966,4155,4,No,13,3,1,1,11,2,2,7,3,2,7
25,0,Travel_Frequently,1056,Sales,15,3,Other,3,Male,70,4,4,Manager,1,Single,15245,25885,7,Yes,18,3,3,1,8,2,3,2,0,2,2
34,0,Travel_Frequently,105,Human Resources,12,3,Human Resources,3,Female,71,4,4,Manager,4,Divorced,15894,10450,4,No,16,3,4,0,16,2,1,5,5,0,2
30,0,Travel_Rarely,250,Research & Development,18,3,Technical Degree,3,Male,92,3,2,Healthcare Representative,4,Single,8490,10732,1,No,16,3,4,1,6,3,3,5,0,2,0
48,1,Travel_Rarely,221,Research & Development,10,4,Other,4,Male,94,3,1,Laboratory Technician,4,Single,5366,22404,7,Yes,14,3,4,0,5,3,3,4,4,3,1
22,0,Travel_Rarely,483,Research & Development,24,2,Technical Degree,3,Male,30,2,2,Manufacturing Director,3,Married,8586,23187,2,No,19,3,3,1,4,2,3,4,4,4,2
46,0,Travel_Rarely,1464,Research & Development,28,4,Technical Degree,3,Female,61,3,3,Manufacturing Director,3,Married,12664,18092,7,No,17,3,3,1,12,3,3,7,0,1,3
25,0,Travel_Rarely,1197,Research & Development,9,3,Medical,2,Male,99,4,3,Healthcare Representative,2,Married,11272,22880,3,No,25,4,1,1,7,1,2,2,2,2,1
32,0,Travel_Rarely,355,Sales,19,3,Life Sciences,3,Female,40,2,4,Manager,1,Married,15311,21795,6,No,22,4,3,1,14,2,4,9,7,4,9
20,0,Travel_Rarely,1377,Research & Development,2,4,Other,3,Female,67,3,2,Manufacturing Director,3,Married,8462,24014,5,No,22,4,1,0,4,3,4,3,1,1,1
31,0,Travel_Rarely,1308,Research & Development,23,3,Other,3,Male,32,3,2,Healthcare Representative,1,Divorced,8385,14178,3,No,16,3,1,1,7,2,3,1,0,0,1
32,1,Travel_Rarely,1406,Sales,7,2,Life Sciences,4,Male,69,1,3,Sales Executive,1,Single,11207,23403,2,No,14,3,1,1,7,6,2,3,2,0,1
